"published_date",doi,title,authors,affiliations
"September 1st 2019, 00:00:00.000","10.1002/jia2.25358","Who is seeking antiretroviral treatment for HIV now? Characteristics of patients presenting in Kenya and South Africa in 2017‐2018","[""Alana T Brennan"",""Mhairi Maskew"",""Bruce A Larson"",""Isaac Tsikhutsu"",""Margaret Bii"",""Lungisile Vezi"",""Matthew P Fox"",""Willem DF Venter"",""Peter Ehrenkranz"",""Sydney Rosen""]","[""Department of Epidemiology Boston University School of Public Health Boston MA USA"",""Kenya Medical Research Institute/U.S. Army Medical Research Directorate‐Africa Nairobi Kenya"",""Wits Reproductive Health and HIV Institute Department of Internal Medicine School of Clinical Medicine Faculty of Health Sciences University of the Witwatersrand Johannesburg South Africa"",""Health Economics and Epidemiology Research Office Department of Internal Medicine School of Clinical Medicine Faculty of Health Sciences University of the Witwatersrand Johannesburg South Africa"",""Bill and Melinda Gates Foundation Seattle WA USA"",""Henry Jackson Foundation MRI Kericho Kenya"",""Department of Global Health Boston University School of Public Health Boston MA USA""]"
"August 24th 2019, 00:00:00.000","10.1111/irv.12672","Leveraging the Global Influenza Surveillance and Response System for global respiratory syncytial virus surveillance—opportunities and challenges","[""Shobha Broor"",""Harry Campbell"",""Siddhivinayak Hirve"",""Siri Hague"",""Sandra Jackson"",""Ann Moen"",""Harish Nair"",""Rakhee Palekar"",""Soatiana Rajatonirina"",""Peter G Smith"",""Marietjie Venter"",""Niteen Wairagkar"",""Maria Zambon"",""Thedi Ziegler"",""Wenqing Zhang""]","[""Global Influenza Program, Influenza Preparedness and Response World Health Organization Geneva Switzerland"",""Center for Viral Zoonosis, Department of Medical Virology University of Pretoria Pretoria South Africa"",""Medicine and Health Sciences Shree Guru Gobind Singh Tricentenary University Gurugram India"",""MRC Tropical Epidemiology Group London School of Hygiene and Tropical Medicine London UK"",""Research Center for Child Psychiatry University of Turku Turku Finland"",""Usher Institute of Population Health Research and Informatics University of Edinburgh Edinburgh UK"",""Pan American Health Organization Washington DC USA"",""African Region Office World Health Organization Brazzaville Republic of Congo"",""Department of Influenza Norwegian Institute of Public Health Oslo Norway"",""Bill and Melinda Gates Foundation Seattle WA USA"",""Virus Reference Department Public Health England London UK""]"
"August 22nd 2019, 00:00:00.000","10.2166/wpt.2019.059","Sanitation game changing: paradigm shift from end-of-pipe to off-grid solutions","[""J. N. Bhagwan"",""S. Pillay"",""D. Koné""]","[""Water Use and Waste Management, Water Research Commission, 491 18th Avenue, Marumati Building, Pretoria, South Africa"",""Water, Hygiene and Sanitation, Global Development Division, Gates Foundation, Seattle, USA""]"
"August 12th 2019, 00:00:00.000","10.1111/nyas.14207","Dietary patterns of >30,000 adolescents 9–15 years of age in rural Bangladesh","[""Andrew L. Thorne‐Lyman"",""Saijuddin Shaikh"",""Sucheta Mehra"",""Lee S.F. Wu"",""Hasmot Ali"",""Kelsey Alland"",""Kerry J. Schultze"",""Maithilee Mitra"",""Jinhee Hur"",""Parul Christian"",""Alain B. Labrique"",""Keith P. West""]","[""The JiVitA Project Gaibandha Bangladesh"",""Center for Human Nutrition, Department of International HealthJohns Hopkins Bloomberg School of Public Health Baltimore Maryland"",""Bill and Melinda Gates Foundation Seattle Washington""]"
"August 1st 2019, 00:00:00.000","10.5588/ijtld.18.0550","Accuracy of molecular diagnostic tests for drug-resistant tuberculosis detection in China: a systematic review","[""Y. Sun"",""L. Gao"",""H. Xia"",""Z. Yang"",""S. Deng"",""J. Yang"",""Y. Zhao"",""L. Wang"",""J. Feng"",""F. Huang"",""S. Huan"",""S. Zhan""]","[""Department of Epidemiology and Biostatistics, Peking University School of Public Health, Beijing"",""National Center for Tuberculosis Control and Prevention, Chinese Center for Disease Control and Prevention, Beijing, China"",""Bill and Melinda Gates Foundation, Beijing Office, Beijing, China"",""Primary Care Unit, University of Cambridge, Cambridge, UK""]"
"July 12th 2019, 00:00:00.000","10.1111/tmi.13287","Over and under treatment of TB patients in Eastern China: an analysis based on health insurance claims data","[""Wenhui Mao"",""Weixi Jiang"",""Carol Hamilton"",""Hui Zhang"",""Fei Huang"",""Henry Lucas"",""Shitong Huan"",""Shenglan Tang""]","[""Global Health Research Center Duke Kunshan University KunshanChina"",""Bill &amp; Melinda Gates Foundation, Beijing Office, Beijing China"",""Institute of Development Studies Sussex University Brighton UK"",""Duke University School of Medicine DurhamUSA"",""National Center for TB Control and Prevention CDC BeijingChina"",""Duke Global Health Institute Duke University DurhamUSA""]"
"July 2nd 2019, 00:00:00.000","10.1111/nyas.14175","Data needed to respond appropriately to anemia when it is a public health problem","[""Anne M. Williams"",""O. Yaw Addo"",""Scott D. Grosse"",""Nicholas J. Kassebaum"",""Zane Rankin"",""Katherine E. Ballesteros"",""Helen Elizabeth Olsen"",""Andrea J. Sharma"",""Maria Elena Jefferds"",""Zuguo Mei""]","[""McKing Consulting Corporation Atlanta Georgia"",""Department of Global HealthEmory University Atlanta Georgia"",""The Bill and Melinda Gates Foundation Seattle Washington"",""Seattle Children's Hospital Seattle Washington"",""The U.S. Public Health Service Commissioned Corps Atlanta Georgia"",""The Institute for Health Metrics and EvaluationUniversity of Washington Seattle Washington"",""Division of Nutrition, Physical Activity and Obesity, National Center for Chronic Disease Prevention and Health PromotionCenters for Disease Control and Prevention (CDC) Atlanta Georgia"",""National Center on Birth Defects and Developmental DisabilitiesCenters for Disease Control and Prevention (CDC) Atlanta Georgia""]"
"July 1st 2019, 00:00:00.000","10.1002/jia2.25318","Reaching and targeting more effectively: the application of market segmentation to improve HIV prevention programmes","[""Anabel Gomez"",""Rebecca Loar"",""Andrea E Kramer"",""Geoffrey P Garnett""]","[""AVAC New York NY USA"",""Bill &amp; Melinda Gates Foundation Seattle WA USA"",""Consultant St. Petersburg FL USA"",""Consultant Austin TX USA""]"
"July 1st 2019, 00:00:00.000","10.1002/jia2.25319","Maximizing the impact of HIV prevention technologies in sub‐Saharan Africa","[""Helen Ward"",""Geoffrey P Garnett"",""Kenneth H Mayer"",""Gina A Dallabetta""]","[""Bill &amp; Melinda Gates Foundation Seattle WA USA"",""Infectious Disease Epidemiology Imperial College London London United Kingdom"",""The Fenway Institute Harvard Medical School Boston MA USA""]"
"July 1st 2019, 00:00:00.000","10.1002/jia2.25352","Optimizing responses to drug safety signals in pregnancy: the example of dolutegravir and neural tube defects","[""Lynne M Mofenson"",""Anton L Pozniak"",""Jacque Wambui"",""Elliot Raizes"",""Andrea Ciaranello"",""Polly Clayden"",""Peter Ehrenkranz"",""Ade Fakoya"",""Andrew Hill"",""Saye Khoo"",""Imelda Mahaka"",""Surbhi Modi"",""Cynthia Moore"",""Andrew Phillips"",""George Siberry"",""Kenly Sikwese"",""Claire Thorne"",""Heather D Watts"",""Meg Doherty"",""Nathan P Ford""]","[""US Agency for International Development Arlington VA USA"",""Office of the US Global AIDS Coordinator Washington DC USA"",""Centers for Disease Control and Prevention Atlanta GA USA"",""University College London Institute of Child Health London UK"",""Elizabeth Glaser Pediatric AIDS Foundation Washington DC USA"",""Chelsea and Westminster Hospital NHS Foundation Trust London School of Hygiene and Tropical Medicine London UK"",""Bill &amp; Melinda Gates Foundation Seattle WA USA"",""Global Fund Geneva Switzerland"",""Pangaea Zimbabwe AIDS Trust Harare Zimbabwe"",""World Health Organization Geneva Switzerland"",""African Community Advisory Board (AFROCAB) Luska Zambia"",""Massachusetts General Hospital Boston MA USA"",""National Empowerment Network of people living with HIV/AIDS in Kenya (NEPHAK) Nairobi Kenya"",""HIV i‐Base London UK"",""University of Liverpool Liverpool UK"",""University College London London UK""]"
"July 1st 2019, 00:00:00.000","10.4269/ajtmh.19-0318","Blocking Plasmodium Development in Mosquitoes: A Powerful New Approach for Expanding Malaria Control Efforts","[""Jeremy Burrows"",""David A. Fidock"",""R. Scott Miller"",""Sarah Rees""]","[""Medicines for Malaria Venture, Geneva, Switzerland;"",""Innovative Vector Control Consortium, Liverpool, United Kingdom"",""Bill & Melinda Gates Foundation;"",""Department of Microbiology and Immunology and Division of Infectious Diseases, Department of Medicine, Columbia University Irving Medical Center, New York, New York;""]"
"June 23rd 2019, 00:00:00.000","10.1111/nyas.14139","Hemoglobin concentration and anemia diagnosis in venous and capillary blood: biological basis and policy implications","[""Lynnette M. Neufeld"",""Leila M. Larson"",""Anura Kurpad"",""Sheila Mburu"",""Reynaldo Martorell"",""Kenneth H. Brown""]","[""Global Alliance for Improved Nutrition (GAIN); Geneva Switzerland"",""Saint John's Medical College; Bangalore India"",""Rollins School of Public Health; Emory University; Atlanta Georgia"",""Bill & Melinda Gates Foundation; Seattle Washington"",""Independent Consultant for GAIN; London UK"",""Department of Medicine; the University of Melbourne; Melbourne Victoria Australia""]"
"June 14th 2019, 00:00:00.000","10.1108/pmm-03-2019-0007","Global Libraries impact planning and assessment progress: part 2","[""David Streatfield"",""Richard Abisla"",""Umut Al"",""Violeta Bunescu"",""Yulianto Dewata"",""Camila Garroux"",""Daniela Greeb"",""Artiom Maister"",""Jeremy Paley"",""Shipra Sharma"",""Tripti Sharma"",""İrem Soydal"",""Tâm Thị Thanh Trần""]","[""NASSCOM Foundation, New Delhi, India"",""Novateca, Chisinau, Moldova"",""Ipsos India, New Delhi, India"",""Instituto de Politicas Relacionais, São Paulo, Brazil"",""Information Management Associates, Twickenham, UK"",""Global Libraries Initiative, Bill and Melinda Gates Foundation, Seattle, Washington, USA"",""IREX, Washington, District of Columbia, USA"",""Caravan Studios, Division of TechSoup, San Francisco, California, USA"",""Hacettepe University, Ankara, Turkey"",""IPA, BMGF-VN, Hanoi, Vietnam"",""Perpuseru Program, Jakarta, Indonesia"",""Independent Consultant, Brazil""]"
"June 1st 2019, 00:00:00.000","10.1093/cdn/nzz034.p10-123-19","Water Source Correlates with E. Coli Contamination and Markers of Environmental Enteric Dysfunction in Rural Ugandan Infants (P10-123-19)","[""Jacqueline Lauer"",""Emily Smith"",""Shibani Ghosh"",""Lynne Ausman"",""Patrick Webb"",""Bernard Bashaasha"",""Edgar Agaba"",""Hao Tran"",""Andrew Gewirtz"",""Christopher Duggan""]","[""College of Agricultural and Environmental Sciences, Makerere University"",""Division of Gastroenterology, Hepatology and Nutrition, Boston Children's Hospital"",""Georgia State University"",""Bill & Melinda Gates Foundation"",""Friedman School of Nutrition Science and Policy, Tufts University"",""USAID Feed the Future Innovation Lab for Nutrition at Tufts University""]"
"June 1st 2019, 00:00:00.000","10.1093/cdn/nzz034.p10-135-19","Advancing Methods for Measurement of Complementary Feeding Interventions and Practices at Scale: Outcomes from Two Rounds of National Surveys in Burkina Faso and Kenya (P10-135-19)","[""Rebecca Heidkamp"",""Audrey Buckland"",""Ifta Choiriyyah"",""Peter Gichangi"",""Georges Guiella"",""Shulin Jiang"",""Antonia Morzenti"",""Melinda Munos"",""Ellen Piwoz"",""Scott Radloff"",""Rahul Rawat"",""Ann Rogers"",""Nathalie Sawadogo"",""Kerry Schulze"",""Mary Thiongo"",""Blake Zachary""]","[""Johns Hopkins Bloomberg School of Public Health"",""INTERNATIONAL CENTRE FOR REPRODUCTIVE HEALTH-KENYA (ICRHK)"",""Bill & Melinda Gates Foundation"",""Institut Superieur des Sciences de la Population (ISSP)""]"
"June 1st 2019, 00:00:00.000","10.1093/cdn/nzz028.fs01-04-19","Micronutrient Status of Young Adolescents in Rural Bangladesh: The JiVitA-1 Birth Cohort (FS01-04-19)","[""Sarah Baker"",""Kerry Schulze"",""Lee Wu"",""Saijuddin Shaikh"",""Hasmot Ali"",""Kelsey Alland"",""Andrew Thorne-Lyman"",""Sucheta Mehra"",""Maithilee Mitra"",""Afreen Khan"",""Parul Christian"",""Nazma Shaheen"",""Alain Labrique"",""Keith P West""]","[""Johns Hopkins Bloomberg School of Public Health"",""Johns Hopkins University"",""The JiVitA project"",""The Bill and Melinda Gates Foundation"",""Dhaka University""]"
"June 1st 2019, 00:00:00.000","10.1093/cdn/nzz042.p22-003-19","Nutrition Data Use and Needs: Findings from an Online Survey of Global Nutrition Stakeholders (P22-003-19)","[""Audrey Buckland"",""Tricia Aung"",""Shannon King"",""Renee Manorat"",""Laura Becker"",""Ellen Piwoz"",""Rahul Rawat"",""Rebecca Heidkamp"",""Andrew Thorne-Lyman""]","[""Johns Hopkins Bloomberg School of Public Health"",""Bill & Melinda Gates Foundation"",""Johns Hopkins School of Public Health"",""Results For Development""]"
"June 1st 2019, 00:00:00.000","10.1093/cdn/nzz044.p24-050-19","Mediators of the Effect of Multiple Micronutrient Supplementation in Pregnancy on Infant Mortality in Tanzania (P24-050-19)","[""Mary Quinn"",""Emily Smith"",""Paige Williams"",""Willy Urassa"",""Joy Shi"",""Gernard Msamanga"",""Wafaie Fawzi"",""Christopher Sudfeld""]","[""Harvard T.H. Chan School of Public Health"",""Bill & Melinda Gates Foundation"",""Muhimbili University of Health and Allied Sciences""]"
"June 1st 2019, 00:00:00.000","10.1093/cdn/nzz034.fs01-04-19","Micronutrient Status of Young Adolescents in Rural Bangladesh: The JiVitA-1 Birth Cohort (FS01-04-19)","[""Sarah Baker"",""Kerry Schulze"",""Lee Wu"",""Saijuddin Shaikh"",""Hasmot Ali"",""Kelsey Alland"",""Andrew Thorne-Lyman"",""Sucheta Mehra"",""Maithilee Mitra"",""Afreen Khan"",""Parul Christian"",""Nazma Shaheen"",""Alain Labrique"",""Keith P West""]","[""Johns Hopkins Bloomberg School of Public Health"",""Johns Hopkins University"",""The JiVitA project"",""The Bill and Melinda Gates Foundation"",""Dhaka University""]"
"May 27th 2019, 00:00:00.000","10.1111/nyas.14121","Review of the evidence regarding the use of antenatal multiple micronutrient supplementation in low‐ and middle‐income countries","[""Megan W. Bourassa"",""Saskia J.M. Osendarp"",""Seth Adu‐Afarwuah"",""Saima Ahmed"",""Clayton Ajello"",""Gilles Bergeron"",""Robert Black"",""Parul Christian"",""Simon Cousens"",""Saskia Pee"",""Kathryn G. Dewey"",""Shams El Arifeen"",""Reina Engle‐Stone"",""Alison Fleet"",""Alison D. Gernand"",""John Hoddinott"",""Rolf Klemm"",""Klaus Kraemer"",""Roland Kupka"",""Erin McLean"",""Sophie E. Moore"",""Lynnette M. Neufeld"",""Lars‐Åke Persson"",""Kathleen M. Rasmussen"",""Anuraj H. Shankar"",""Emily Smith"",""Christopher R. Sudfeld"",""Emorn Udomkesmalee"",""Stephen A. Vosti""]","[""UN World Food Programme Rome Italy"",""Osendarp Nutrition Berkel &amp; Rodenrijs the Netherlands"",""The Vitamin Angels Alliance, Inc. Santa Barbara California"",""Sight and Life Foundation Basel Switzerland"",""Department of Nutrition and Food ScienceUniversity of Ghana Legon Accra Ghana"",""Johns Hopkins Bloomberg School of Public Health Baltimore Maryland"",""London School of Hygiene and Tropical Medicine London United Kingdom"",""Department of NutritionUniversity of California Davis Davis California"",""UNICEF New York New York"",""Division of Human Nutrition and HealthWageningen University Wageningen the Netherlands"",""Global Alliance for Improved Nutrition GAIN Geneva Switzerland"",""Institute of NutritionMahidol University Nakhon Pathom Thailand"",""Department of Women and Children's HealthKing's College London London United Kingdom"",""Summit Institute of Development Mataram Indonesia"",""International Centre for Diarrhoeal Disease Research Dhaka Bangladesh"",""Helen Keller International Baltimore Maryland"",""Friedman School of Nutrition Science and PolicyTufts University Boston Massachusetts"",""Bill &amp; Melinda Gates Foundation Seattle Washington"",""The New York Academy of Sciences New York New York"",""The Pennsylvania State University, State College Pennsylvania"",""London School of Hygiene and Tropical Medicine Addis Ababa Ethiopia"",""Division of Nutritional SciencesCornell University Ithaca New York"",""Department of Global Health and PopulationHarvard T.H. Chan School of Public Health Boston Massachusetts"",""UNICEF Copenhagen Denmark""]"
"May 14th 2019, 00:00:00.000","10.1002/psp4.12424","ASCPT Annual Meeting Pre‐conferences","[""Jane PF Bai"",""Cynthia J. Musante"",""Suzana Petanceska"",""Lei Zhang"",""Liang Zhao"",""Ping Zhao""]","[""Division of Neuroscience National Institute on Aging at the NIH Bethesda Maryland 20892USA"",""Quantitative Systems Pharmacology Pfizer Inc Cambridge MA 02139USA"",""Bill &amp; Melinda Gates Foundation Seattle WA 98109 USA"",""Office of Clinical Pharmacology Office of Translational Sciences Center for Drug Evaluation and Research U.S. Food and Drug Administration Silver Spring Maryland 20993USA"",""Office of Research and Standards Office of Generic Drugs Center for Drug Evaluation and Research U.S. Food and Drug Administration Silver Spring Maryland 20993 USA""]"
"April 16th 2019, 00:00:00.000","10.1024/0300-9831/a000583","Breast milk provides inadequate amounts of vitamin B12 for predominantly breastfed Guatemalan infants","[""Miriam A. Anaya-Loyola"",""Alex Brito"",""Kenneth H. Brown"",""Lindsay H. Allen""]","[""I.M. Sechenov First Moscow State Medical University, Moscow, Russia"",""Bill &amp; Melinda Gates Foundation"",""USDA, ARS, Western Human Nutrition Research Center, Davis, CA,USA"",""Facultad de Ciencias Naturales, Universidad Autónoma de Querétaro, México""]"
